ont_id,clean_names,DOI,gene_name
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,KIFC1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,KIFC2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,KLF1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,KLF15
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,KLF2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,KLF6
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,KLF9
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,KLHDC8B
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,KLHL23
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,KLHL23
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,KNOP1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,KNSTRN
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,KNTC1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,KPNA2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,KPNB1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,KPTN
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,KRAS
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,KRI1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,L2HGDH
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LAGE3
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LAMB2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LARP1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LARP7
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LATS1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LATS2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LBR
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LCORL
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LDHD
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LDLR
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LDLRAP1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LEMD2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LENG8
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LENG9
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LEPROT
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LGALS8
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LHFPL5
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LHX2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LIG1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LIG3
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LIG4
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LIMCH1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LIMD2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LIN37
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LIN54
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LIN9
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LIPH
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LMF1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LMNA
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LMNB1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LMNB2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LMO4
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LPCAT2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LPCAT3
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LPGAT1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LPP
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LRFN2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LRFN4
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LRIF1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LRP10
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LRP8
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LRPAP1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LRR1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LRRC17
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LRRC37B
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LRRC40
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LRRC45
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LRRC8D
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LRRC8E
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LRWD1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LSG1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LSM14B
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LSM4
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LSM5
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LSM7
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LSM8
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LTB4R2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LTBP3
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LTBP4
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LUC7L3
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LY6G5B
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LYAR
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LYG1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,LYSMD1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAD1L1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAD2L1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAD2L2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAGOHB
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAGT1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAMDC2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAML2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAN1A2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAN2B2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MANEAL
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAOA
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAP2K6
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAP3K11
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAP3K2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAP4
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAP9
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAPK13
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAPK8
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAPK8IP2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAPKAPK3
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAPKAPK5
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAPRE1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAPRE2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAPRE3
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MARC2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MARCKSL1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MARVELD1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAST1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MAST2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MASTL
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MATN2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MBD4
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MBOAT1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MBTD1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MCC
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MCF2L2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MCM10
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MCM2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MCM3
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MCM3AP
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MCM4
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MCM5
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MCM6
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MCM7
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MCM8
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MCM9
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MDC1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MDM1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MDM2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MED1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MED11
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MED14
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MED17
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MED31
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MEGF9
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MELK
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MEPCE
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MEST
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MET
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,METTL17
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,METTL21A
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,METTL2A
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,METTL4
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,METTL7A
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MEX3A
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MEX3B
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MEX3C
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MFSD5
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MGAT1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MGAT2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MGME1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MICA
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MICALL1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MID1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MIEF2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MIS12
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MIS18A
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MIS18BP1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MITD1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MITF
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MKI67
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MKS1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MLLT11
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MLPH
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MME
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MMP11
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MMP28
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MMS22L
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MNAT1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MND1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MNS1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MNT
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MNX1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MOB3C
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MORF4L2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MPHOSPH6
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MPHOSPH9
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MPP7
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MPZL2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MR1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MRGBP
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MRI1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MRPL19
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MRPL47
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MRPL9
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MRPS17
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MRPS18B
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MRPS2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MSANTD3
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MSH2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MSH5
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MSH6
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MSI2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MSL1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MSRB3
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MTA1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MTA2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MTBP
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MTCL1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MTERF1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MTERF3
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MTF2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MTFR2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MTHFD1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MTHFD2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MTM1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MTMR4
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MTMR7
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MTPAP
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MTUS1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MUL1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MUS81
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MUTYH
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MXD3
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MXRA7
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MYADM
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MYB
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MYBL1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MYBL2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MYC
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MYCBP2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MYEF2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MYH10
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MYL9
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MYLK
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MYO19
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MYO1C
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MYO7A
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MYOF
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MYT1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MYZAP
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MZF1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,MZT1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NAA25
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NAA40
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NAB1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NABP2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NACA2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NACC2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NAE1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NAGLU
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NANOS1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NANP
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NAP1L1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NAP1L4
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NAPB
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NARF
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NASP
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NAV1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NBN
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NBPF14
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NBPF14
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NBPF14
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NCAPD2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NCAPD3
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NCAPG
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NCAPG2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NCAPH
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NCAPH2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NCBP1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NCBP2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NCOA3
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NCOA5
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NCOA6
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NCS1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NDC1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NDC80
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NDE1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NDN
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NDRG2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NDUFA7
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NDUFAF5
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NDUFAF6
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NDUFAF7
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NDUFB5
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NEDD1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NEDD9
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NEIL3
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NEK1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NEK2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NEK3
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NEK4
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NEK6
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NEK9
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NELFCD
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NEMP1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NES
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NETO2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NEURL1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NEXN
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NFATC1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NFE2L1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NFE2L2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NFE2L3
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NFIA
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NFIB
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NFIC
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NFIX
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NFKBIA
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NFYA
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NHLRC4
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NIPBL
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NKD1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NKRF
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NKTR
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NKX2-2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NLN
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NLRP2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NMB
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NMI
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NMU
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NNMT
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NOL11
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NOL8
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NOLC1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NONO
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NOP56
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NOP58
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NOSTRIN
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NPAT
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NPC2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NPHP4
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NPR3
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NR1H2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NR2C2AP
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NR2F6
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NR3C1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NR3C2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NR4A1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NRIP3
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NRM
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NSL1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NSUN2
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NSUN3
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NSUN5
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NT5C3A
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NT5DC1
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NT5M
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NTF4
prolif,Proliferation,https://doi.org/10.1016/j.ccell.2019.06.005,NTN4
