"","Loading","PC1.v","PC2.v"
"2659","OTUD7A",0.006212368,-0.00445732
"2660","PPP1R35",0.006212031,0.000598338
"2661","MAK",0.006200337,0.007799892
"2662","LRFN5",0.006199608,-0.010998364
"2663","C11orf94",0.006198957,-0.004894098
"2664","CEP83",0.006196459,-0.000155192
"2665","ZNF3",0.006194694,-0.001147495
"2666","DCAF4L2",0.006191495,-0.001347909
"2667","PLXDC1",0.006189587,0.0026036
"2668","DNAJC5G",0.00618803,-0.002128522
"2669","AP3M2",0.006186948,-0.00124384
"2670","ARVCF",0.006185417,-0.004728731
"2671","HMGN1",0.006184056,0.001087619
"2672","CCDC88A",0.006183154,0.005862558
"2673","STK36",0.006181242,-0.003013597
"2674","PDE6C",0.00617343,0.000282419
"2675","SLC28A2",0.006172622,0.004926728
"2676","TDO2",0.006169178,0.011128974
"2677","ZSWIM2",0.006166122,-4.38e-05
"2678","SMC1A",0.006165057,0.001330726
"2679","COL5A2",0.006164973,0.007731374
"2680","POP1",0.00616483,0.000643064
"2681","CCDC151",0.006164492,0.004590127
"2682","CSTF3",0.006162316,0.000109358
"2683","NFE2L3",0.0061611,0.009608992
"2684","P2RX5",0.006158543,0.005623221
"2685","FAM71F1",0.006158026,-0.005206941
"2686","GRIN1",0.00615781,-0.017144036
"2687","NR2E1",0.006156228,0.001162591
"2688","ZNF491",0.006155099,-0.005227361
"2689","PPP2R2B",0.006153864,-0.002115615
"2690","CARHSP1",0.006152351,0.006762411
"2691","GMPS",0.006150487,-0.00054453
"2692","HIC2",0.006148483,0.002460019
"2693","SENP5",0.006145151,-0.000220663
"2694","GREM1",0.006144671,-0.003606795
"2695","TAF1A",0.006141734,0.001543277
"2696","SLC6A20",0.006140932,0.02721193
"2697","MAPK8",0.006136989,-0.000545468
"2698","CHAT",0.006136284,2.04e-05
"2699","TRAF5",0.006135525,8.59e-05
"2700","RIC8B",0.006133274,-0.002405976
"2701","NPM2",0.006131093,-0.009081692
"2702","DCAF16",0.006129537,-0.003039783
"2703","PDCD2L",0.006128712,0.001140961
"2704","CLCN2",0.006127765,-0.002973825
"2705","DMAP1",0.006127286,-0.001493659
"2706","C12orf50",0.006123575,-0.00236616
"2707","NPIPB8",0.006123511,-0.000811042
"2708","C16orf87",0.006122898,1.1e-05
"2709","HIST1H4L",0.006118484,-0.001657898
"2710","SAMD15",0.006117063,-0.000139271
"2711","PATE4",0.00611571,-0.015308608
"2712","VAMP1",0.006114735,-0.002418474
"2713","MTRNR2L3",0.006112434,-0.003671246
"2714","SLC25A53",0.006111231,-0.001548642
"2715","GLIPR1L1",0.006108076,-0.001264121
"2716","EXOSC9",0.006108057,0.002341329
"2717","DYDC2",0.006107733,0.01918774
"2718","ZNF233",0.006106238,-0.013135994
"2719","HIST4H4",0.006102308,-0.010845239
"2720","LSM8",0.006099233,0.000451833
"2721","RAD21",0.006099024,0.002034819
"2722","PHIP",0.00609842,-0.0014202
"2723","IL19",0.006094084,-0.000611568
"2724","FANCF",0.006090262,-0.001282886
"2725","SUV39H1",0.006088751,0.001769039
"2726","TTYH3",0.006088633,0.003047577
"2727","TADA2A",0.006086319,-9.4e-05
"2728","GJD2",0.006080222,-0.002948778
"2729","SPPL2C",0.006078349,-0.001278954
"2730","OTX1",0.006077528,2.13e-05
"2731","METTL17",0.006076468,0.000338895
"2732","PATE2",0.006074936,-0.013738089
"2733","ZNF74",0.006073611,-0.001579438
"2734","SLC25A27",0.006073094,-0.009460066
"2735","NLN",0.006068816,0.00118657
"2736","APAF1",0.006067808,0.00233502
"2737","PLA2G4B",0.006067634,-0.003051665
"2738","STK32C",0.006064811,0.002952798
"2739","TMEM89",0.006064755,-0.000446606
"2740","PGP",0.006063915,0.002115998
"2741","TAF2",0.006062029,-0.000630304
"2742","ZCCHC16",0.006061817,-0.00257405
"2743","C17orf47",0.006059791,-0.001158825
"2744","SLC25A47",0.00605819,-0.000581227
"2745","KLHL11",0.006056416,-0.003624675
"2746","LGR4",0.006055684,-0.005901409
"2747","TAS2R14",0.006055674,-0.003160117
"2748","TRA2B",0.006055528,-0.000206622
"2749","RBM4B",0.006054509,-0.003902599
"2750","ZFR2",0.006054364,-0.000368197
"2751","TLL2",0.006051383,-0.013294996
"2752","TSSK4",0.006049623,0.000170688
"2753","ATG4D",0.006044595,-0.002145043
"2754","ZMYM1",0.006043944,-0.000781286
"2755","HOXC12",0.006043258,-0.001890249
"2756","TBC1D26",0.006040787,0.003030407
"2757","ARHGAP36",0.006039793,-0.009745798
"2758","RAD52",0.006036679,-0.003140495
"2759","MAGOHB",0.006033977,0.001619431
"2760","SCGB2B2",0.006033047,0.000118819
"2761","KAAG1",0.006028534,0.002109047
"2762","TOP3A",0.006028048,0.000204091
"2763","BICD1",0.006023368,-0.001988113
"2764","DDTL",0.006021912,-0.00471386
"2765","CBWD5",0.006018328,-0.000451199
"2766","GPR148",0.006014581,-0.001735999
"2767","RHO",0.006013878,-0.001763524
"2768","FAM102B",0.006013838,0.000657871
"2769","HBQ1",0.006013464,0.00386907
"2770","UBA2",0.006010817,0.001673786
"2771","MST1",0.006009504,-0.003241579
"2772","SEH1L",0.006009098,0.001357811
"2773","FKBP3",0.006008177,-0.001817763
"2774","ADCK5",0.006007653,-0.001166323
"2775","HSPA14",0.006003543,0.001191835
"2776","MAP3K10",0.006003394,-0.001902974
"2777","SLC26A5",0.006000956,-0.00353348
"2778","NUAK2",0.005996649,0.008318748
"2779","CDRT15",0.005987767,0.00250672
"2780","TSEN54",0.005987235,0.000951293
"2781","WDR4",0.005986626,0.000570802
"2782","ZNF551",0.005985387,-0.001335155
"2783","TEX9",0.00598489,0.000882356
"2784","PTS",0.005984027,-0.002083453
"2785","LRRC69",0.005982483,-0.001380999
"2786","HIST2H4B",0.005982034,-0.007021969
"2787","UBR7",0.005977542,-0.000165629
"2788","P2RX3",0.005977338,0.001942428
"2789","ICA1",0.005973259,-0.002702998
"2790","ZNF131",0.005971385,0.000449756
"2791","NKTR",0.005969759,-0.001895773
"2792","ZNF337",0.005967388,-0.002359549
"2793","GNG2",0.005964842,0.005962009
"2794","KLHL1",0.00596384,-0.009201985
"2795","XPOT",0.005961872,-0.000547952
"2796","ZNF605",0.005960066,-0.004213288
"2797","NPIPB9",0.005957653,-0.002305083
"2798","PARP1",0.005955734,-0.000197535
"2799","GYS2",0.005953686,0.002805099
"2800","PIAS2",0.00595343,-0.004794739
"2801","SLX4",0.005952959,5.09e-05
"2802","GPR52",0.005947442,-0.001889496
"2803","KLHL34",0.005944661,0.002926138
"2804","TRPM2",0.005943338,0.006779474
"2805","PRSS27",0.005941738,0.000231074
"2806","DCAF8L1",0.005939148,-0.000587751
"2807","UBN2",0.005938386,-0.003392176
"2808","BHLHE22",0.005938076,0.012168046
"2809","UVSSA",0.005934544,-0.000354346
"2810","HSF2BP",0.00593202,-0.000226497
"2811","IPO9",0.005930294,0.001537324
"2812","ZNF431",0.005928584,0.000334595
"2813","LOXL3",0.005926134,0.004892437
"2814","PKD2L2",0.005925296,-0.004468502
"2815","DBN1",0.005925274,-0.000234386
"2816","TAZ",0.005920884,0.002596746
"2817","ACTR3B",0.005918614,-0.002711405
"2818","HENMT1",0.005917817,0.002939536
"2819","C11orf16",0.00591727,0.021626962
"2820","CADM2",0.005916832,-0.014730601
"2821","ULK3",0.005915505,-0.001793306
"2822","NONO",0.005915054,4.39e-05
"2823","CELSR2",0.00591463,-0.007070021
"2824","FSCN1",0.005914577,0.012594768
"2825","GADL1",0.005914228,-0.001306328
"2826","ANKRD30BL",0.005913131,-0.004901542
"2827","PNMA2",0.005911937,0.018226176
"2828","ABHD3",0.00591148,0.003560638
"2829","CREG2",0.005910056,0.003076054
"2830","PFKP",0.005909762,-0.00194821
"2831","SYCP3",0.005904083,-0.004143567
"2832","VARS2",0.005902815,0.001880102
"2833","PSPH",0.00590266,-0.002803018
"2834","NOS1AP",0.005902468,-0.003455651
"2835","ABCG8",0.005897711,0.000114095
"2836","C9orf172",0.005896867,-0.008711936
"2837","ZNF182",0.005894756,0.000284156
"2838","CCZ1B",0.005894596,0.002905107
"2839","DDHD1",0.005894136,0.002238494
"2840","ATAD2B",0.005893388,0.000127774
"2841","PRSS37",0.005892917,-0.002444278
"2842","VSIG8",0.005891815,0.004323827
"2843","LRRIQ3",0.005890581,0.000981586
"2844","MGME1",0.005888875,0.000764996
"2845","KRTAP12-1",0.005888667,0.000500091
"2846","DARS2",0.005885367,0.001700841
"2847","FUBP1",0.005884127,-0.000246723
"2848","AMIGO3",0.005882384,-0.007763592
"2849","KCNJ11",0.005881768,-0.007587365
"2850","FOXD4L5",0.005880673,4.65e-05
"2851","C9orf131",0.005879211,-0.002587368
"2852","SLC1A4",0.005876838,-0.002174244
"2853","H2AFY2",0.005875416,-0.006712058
"2854","ZNF419",0.005875156,-0.00228172
"2855","CLVS2",0.005872861,-0.03394279
"2856","DSP",0.005871099,-0.007078808
"2857","MARCKS",0.005865993,-0.000511258
"2858","ALG6",0.005859932,0.000545445
"2859","TMEM65",0.005856029,0.003997944
"2860","HSPA6",0.005855553,0.007933682
"2861","FOXJ1",0.005854784,0.021816573
"2862","UBXN11",0.005854618,0.004101375
"2863","LSM14B",0.005851307,-0.000839055
"2864","PLEKHG2",0.005850848,0.004323855
"2865","THOP1",0.005849177,-0.005660473
"2866","ERMN",0.00584611,0.014830452
"2867","CHRNA10",0.005845922,6.89e-05
"2868","CECR2",0.005843606,0.006441762
"2869","TAS2R3",0.005842969,-0.003900209
"2870","SHPRH",0.00583958,-0.00440264
"2871","TUBG1",0.005836876,-3.44e-05
"2872","BTAF1",0.005836296,-0.001032883
"2873","COL7A1",0.005835741,-0.017052226
"2874","MTHFD1L",0.005835018,0.009090793
"2875","RIT2",0.00583463,-0.003319466
"2876","SUPT16H",0.005834036,0.000480612
"2877","ZNF322",0.005834001,-0.001421596
"2878","TUBE1",0.005833794,-0.001648722
"2879","PDCD5",0.005833569,0.002094611
"2880","VBP1",0.005832201,0.001231321
"2881","GPR37L1",0.005832143,-0.003638587
"2882","IER5L",0.00582268,0.004067294
"2883","ZNF737",0.005822529,-0.006222505
"2884","PTGES3L",0.005820187,-0.012326289
"2885","PTAR1",0.005819428,0.000118064
"2886","MTMR4",0.00581933,-0.001669543
"2887","ALMS1",0.005816752,-0.002226674
"2888","ZNF443",0.005813867,-0.004440645
"2889","UBE3D",0.005813063,0.001251046
"2890","H2BFWT",0.005811959,0.000361622
"2891","BEX2",0.005811511,-0.004847993
"2892","C2CD5",0.005808013,7.48e-06
"2893","GREB1L",0.005806926,-0.010985088
"2894","NPIPB6",0.005805443,-0.00429411
"2895","FCHO1",0.005801305,0.013017206
"2896","SDK2",0.005801287,-0.009453395
"2897","NOXO1",0.00579995,0.001583008
"2898","GSE1",0.005799916,0.000925323
"2899","SOCS7",0.005798044,-0.001814925
"2900","ZNF682",0.005795267,-0.002562797
"2901","ARHGEF7",0.005791539,-0.002272479
"2902","ZNF483",0.005787131,-0.008597937
"2903","ZBTB39",0.00578576,-0.000501528
"2904","SNRPA1",0.005785017,0.00176306
"2905","GPR180",0.005784483,0.000515626
"2906","TAS2R13",0.005784181,-0.003287527
"2907","PABPN1",0.005783561,-0.000826493
"2908","ANKRD10",0.005783297,-0.000224874
"2909","SLC7A1",0.005782471,-0.004431624
"2910","DCAF13",0.005781459,0.001519277
"2911","CDK8",0.005781098,-0.002009724
"2912","PTCH2",0.005780654,-0.006363392
"2913","LRRC8D",0.005771576,0.003364579
"2914","PPFIA2",0.005767944,-0.013321159
"2915","GLRA1",0.005767355,-0.001818648
"2916","ZSCAN12",0.005767201,-0.003018318
"2917","C11orf80",0.005766115,-0.003241902
"2918","SLBP",0.005765893,0.002275264
"2919","PELI2",0.005765192,-0.000512905
"2920","CA7",0.005764971,-0.00131939
"2921","ZNF461",0.005764704,-0.001731247
"2922","EIF4E1B",0.005764468,0.001450819
"2923","ZFP62",0.005760177,-0.00393568
"2924","EEF1E1",0.005754989,0.001022778
"2925","ZFHX4",0.005752451,-0.015238807
"2926","SUN1",0.005749597,0.000307192
"2927","RBM33",0.005746581,0.001059829
"2928","TMED8",0.005745908,-0.000944159
"2929","BPHL",0.005745819,-0.000202131
"2930","SERPINE2",0.005745499,0.002835338
"2931","AKAP17A",0.005744843,-0.002573365
"2932","KCNS2",0.005743668,-0.009161103
"2933","DZANK1",0.005743249,-0.000310871
"2934","CAPN10",0.005743074,-0.001467379
"2935","MNAT1",0.005742895,-0.000332066
"2936","ZNF514",0.005740269,-0.00274371
"2937","ADAT2",0.005738018,0.001590989
"2938","ADAMTS16",0.005737316,0.013861005
"2939","CHAC2",0.005736013,0.002975639
"2940","MORN3",0.00573412,0.007525952
"2941","PIPOX",0.005734063,-0.004322755
"2942","ZNF250",0.005733795,-0.00189440199999999
"2943","USP18",0.00573319,0.004920188
"2944","SLC25A15",0.005726566,0.000819797
"2945","ZNF224",0.00572518,-0.000734618
"2946","MBOAT4",0.005724228,0.004566318
"2947","ZNF10",0.005723305,-0.003504002
"2948","HAL",0.005722824,0.01698185
"2949","H1FX",0.005722781,-0.001459798
"2950","SLC9A5",0.00572192,0.005343865
"2951","ZNF680",0.005718726,-0.005264633
"2952","ANKRD49",0.005718661,-0.000521852
"2953","AGPAT4",0.00571852,0.004903404
"2954","WNT16",0.00571787,-0.009276282
"2955","TPTE",0.005716423,-0.001298756
"2956","C2CD3",0.005712924,-0.000445216
"2957","TBC1D7",0.00571165,0.000146784
"2958","AKAP8L",0.00570983,-0.002981889
"2959","TSPYL6",0.005709674,-0.002856081
"2960","ZNF227",0.005709043,-0.003547126
"2961","ZNF235",0.005708647,-0.002958899
"2962","GAGE1",0.005704465,0.001625248
"2963","EXOSC2",0.005698761,-0.001316268
"2964","LRRC20",0.00569849,0.004755013
"2965","TIGD4",0.005696908,-0.001908545
"2966","RAE1",0.005696676,-0.000306221
"2967","BRINP1",0.005695588,-0.00657178
"2968","DENND4B",0.005694448,0.00365323
"2969","NAA11",0.00569412,-0.001240223
"2970","ZNF101",0.005692843,0.002540122
"2971","ZNF718",0.005690313,-0.002426106
"2972","TTC24",0.005687207,0.008382588
"2973","LVRN",0.005683445,0.001412335
"2974","ZNF883",0.005683407,-0.003394427
"2975","RASA2",0.00568266,0.001879105
"2976","TULP4",0.005679641,-0.001316683
"2977","HOXD9",0.00567741,-0.015103648
"2978","PLS1",0.005675751,0.013811697
"2979","RBBP4",0.005675467,0.000172961
"2980","NBPF6",0.005674885,0.000591789
"2981","WEE1",0.005672868,-0.000639204
"2982","PLEKHH1",0.005671461,-0.021032924
"2983","PXT1",0.005669593,-0.001925614
"2984","HUS1B",0.00566914,0.000795407
"2985","MTUS2",0.005667449,-0.008687183
"2986","RNF34",0.005664987,0.001873169
"2987","CACYBP",0.005663648,0.001886014
"2988","DNTT",0.005661598,0.001323748
"2989","SNRPE",0.005660001,0.001356813
"2990","ACMSD",0.005658871,0.004621548
"2991","ZNF529",0.005658685,-0.002212747
"2992","CLK1",0.005657333,-0.002786508
"2993","SPDYE6",0.005656697,-0.000141039
"2994","NEUROD6",0.005652384,-0.001954113
"2995","METTL3",0.005651432,-0.002520434
"2996","PPEF2",0.005650945,-0.00310731
"2997","DPH2",0.005649746,0.001345872
"2998","KPTN",0.005648902,-0.000665936
"2999","CRP",0.005645595,-0.005228214
"3000","H2AFB3",0.005644673,-5.28e-05
"3001","CTLA4",0.005643527,0.014858083
"3002","AACS",0.005641396,-0.001505434
"3003","SARM1",0.005640129,-0.005700669
"3004","PSD3",0.005638782,-0.000810893
"3005","ZRANB2",0.005637016,-0.000424859
"3006","MTHFD1",0.005636442,0.002429684
"3007","ZNF77",0.005636291,-0.000410706
"3008","ZNF527",0.005636055,-0.002609668
"3009","ZNF354B",0.005635197,-0.003184036
"3010","B4GALT6",0.00563439,-0.007780706
"3011","FANCE",0.005634149,0.002475461
"3012","OVOL2",0.005634145,-0.002713909
"3013","SRSF1",0.005631979,0.000230377
"3014","THRSP",0.005630885,-0.008686351
"3015","KLC1",0.005628895,0.000285743
"3016","MYL6B",0.005626304,-0.001803551
"3017","TGIF2LX",0.005623704,0.000360902
"3018","BTBD18",0.005621785,-0.003659224
"3019","TNPO2",0.005617058,-0.002589106
"3020","ATAD3A",0.005615847,0.000225856
"3021","POU2F1",0.005614407,-0.001427779
"3022","TSGA10",0.00561159,-0.001610498
"3023","OR51E1",0.005609247,-0.033046115
"3024","GALP",0.005605923,0.001061484
"3025","SPTA1",0.005603431,0.006072974
"3026","FAM136A",0.005600447,0.000192429
"3027","RNF168",0.005597623,0.000552624
"3028","HNRNPA2B1",0.005596869,0.000613062
"3029","VSTM5",0.005592543,-0.006022885
"3030","LRRC8B",0.005591954,0.00177958
"3031","MIP",0.005590406,-0.003548147
"3032","PSMG1",0.005588771,0.002213742
"3033","KCNE2",0.005588413,-0.001550572
"3034","ZBED6CL",0.005586811,0.003369956
"3035","BHMT",0.005584602,-0.003305146
"3036","ZNF420",0.005582587,-0.002348569
"3037","RPA3",0.005582483,0.004229407
"3038","HIST2H4A",0.005582361,-0.010237478
"3039","STMND1",0.005581395,0.018075529
"3040","DLL1",0.005580891,-0.00572154
"3041","RAB9B",0.005579501,-0.015554949
"3042","PUS7",0.005577132,0.000760899
"3043","MDH1B",0.005572831,0.001004134
"3044","CEP57",0.005572346,0.000516174
"3045","YEATS4",0.005570838,0.001034425
"3046","MRAP2",0.005570022,-0.015771809
"3047","AGO3",0.005569135,-0.001727769
"3048","SLC25A19",0.005565337,0.008582
"3049","RNF219",0.005564704,0.001726567
"3050","WDR53",0.005563942,0.002248092
"3051","UBA6",0.005559615,-0.000263354
"3052","ZNF302",0.005559577,-0.002119564
"3053","FAM71E2",0.005557967,-0.000173445
"3054","CCDC130",0.005557589,-0.002130388
"3055","ASRGL1",0.005557561,-0.002391828
"3056","NEURL1B",0.005554755,-0.003482601
"3057","UNC93A",0.005554197,-0.010367368
"3058","KEL",0.005552699,-0.002930425
"3059","TUBGCP3",0.005549854,0.001146927
"3060","PRDM9",0.005547835,-0.00127671
"3061","STAMBPL1",0.005546005,0.006500749
"3062","TNK2",0.00554328,-0.003317033
"3063","NOX4",0.005538568,0.012445006
"3064","TAF1L",0.005534931,-0.001054193
"3065","ANKRD6",0.005529289,0.002783153
"3066","RD3",0.00552827,0.004659057
"3067","IFI27L1",0.005524394,0.00291842
"3068","DCAF15",0.005522803,0.001635932
"3069","MBNL3",0.005520804,0.001667344
"3070","DCT",0.005519506,-0.008756718
"3071","CSH2",0.005519189,0.000553638
"3072","FAR1",0.005518339,-6.38e-05
"3073","CBWD3",0.005513651,-0.001842268
"3074","DNAH3",0.00551358,0.017481765
"3075","KRTAP5-7",0.005512995,-0.001580924
"3076","LRRC37A2",0.00551171,-0.00314283
"3077","GFRA4",0.005511022,-0.001916152
"3078","ULBP2",0.005510853,0.014337113
"3079","BRD8",0.005508538,-0.002431496
"3080","C6orf163",0.005506478,-0.003693491
"3081","DDX4",0.005503891,-0.001381942
"3082","SBSN",0.005502985,0.00234358
"3083","COQ10A",0.00550079,-0.00113939
"3084","C9orf153",0.005497771,0.001827858
"3085","PLEKHJ1",0.00549722,0.000260792
"3086","IGFBP1",0.005496955,0.008922954
"3087","CHST5",0.005496759,-0.004293604
"3088","SRRT",0.005496682,-0.002331656
"3089","GJC1",0.005496575,-0.006076775
"3090","SGK2",0.005496458,-0.000913252
"3091","FOXD4",0.005495238,0.00167636
"3092","KCNJ14",0.005491375,-0.002973795
"3093","ACAD11",0.005491314,-0.002952345
"3094","LRIT2",0.005490746,-0.003692332
"3095","RAD1",0.005490619,0.002252165
"3096","GLYATL1",0.005486773,-0.037111557
"3097","GPT",0.005485473,-0.008794875
"3098","TCL1B",0.005484426,0.0002966
"3099","TRMT11",0.005482441,-0.000420438
"3100","TBCCD1",0.005480363,0.000835931
"3101","TTLL8",0.005480233,0.000353719
"3102","MYO15B",0.005479505,-0.002757239
"3103","GDPD1",0.005479495,0.000891193
"3104","DROSHA",0.005479019,-0.000677402
"3105","DGCR8",0.005475479,-0.001088748
"3106","SPAST",0.005474866,0.000746844
"3107","PKLR",0.005473865,-0.003276111
"3108","ASAH2",0.005473185,-0.002334002
"3109","NUTM2G",0.005471791,-0.001452945
"3110","ADAMTS2",0.005470793,0.008692529
"3111","FAP",0.00547029,0.012418674
"3112","ZBTB26",0.005469666,-0.004063592
"3113","TAS2R46",0.005468563,-0.003585677
"3114","DHX34",0.005467766,-0.001939507
"3115","ZNF146",0.005461964,-0.000583732
"3116","H2AFY",0.005460777,0.002230011
"3117","RBM41",0.005456765,-0.000440673
"3118","OPCML",0.005453274,-0.005423478
"3119","CCT5",0.005452079,0.003631903
"3120","DUSP28",0.005451436,-0.003426664
"3121","BDH1",0.005450698,-0.008302869
"3122","CSAD",0.005449997,-0.006051452
"3123","NAA25",0.005445206,-0.000865123
"3124","IFT122",0.005442324,-0.000271119
"3125","RAD9A",0.005440514,-0.001693611
"3126","IGF2BP1",0.005435818,0.008503409
"3127","JARID2",0.005435684,0.00090115
"3128","ARL10",0.005435053,-0.004801852
"3129","ZNF783",0.005433604,-0.000921859
"3130","TARBP1",0.005432896,0.000556453
"3131","ZPLD1",0.005431766,0.004262819
"3132","CHD6",0.005431288,-0.004643757
"3133","HAP1",0.005430923,-0.00863175
"3134","C1orf35",0.005430614,-0.00057985
"3135","CACNA1F",0.005427125,0.013728432
"3136","RSRC1",0.005425624,-0.000697344
"3137","LRP12",0.005425378,-0.000748188
"3138","ZNF571",0.005425349,-0.0023648
"3139","SLC9C1",0.005424627,-0.002403274
"3140","ZNF460",0.005421429,-0.004698718
"3141","NPAT",0.005420578,0.000697092
"3142","LRIT3",0.005420077,0.0002666
"3143","KLHL31",0.005419612,-0.00496177
"3144","ZNF496",0.005418039,-0.000631237
"3145","SLC5A2",0.005418019,0.005726758
"3146","FEV",0.005413614,-0.029152512
"3147","ALK",0.005413186,0.004549139
"3148","NLRP1",0.005412953,0.001246378
"3149","LRP5L",0.005412214,-0.002414376
"3150","TPD52",0.005411747,-0.007469643
"3151","ANKRD20A2",0.00541035,-0.001006072
"3152","BEND5",0.00540981,-0.003310364
"3153","HOXA9",0.005408165,-0.029417314
"3154","CCDC30",0.005406017,-0.001574999
"3155","KDM2B",0.005404632,0.002521344
"3156","FGL1",0.005404257,0.004391858
"3157","CNFN",0.005403847,-0.00954473
"3158","DHPS",0.005402205,-0.002876355
"3159","KCNC2",0.005401122,-0.031554458
"3160","SLC2A2",0.005400652,-0.001804836
"3161","FNBP4",0.005397301,-0.000924435
"3162","GRPEL2",0.005389351,0.000227418
"3163","NUAK1",0.005388884,0.002947768
"3164","ZBTB37",0.005385085,-0.002289887
"3165","BOP1",0.005382805,-0.00020926
"3166","CLDN15",0.00537798,-0.000402587
"3167","ILF2",0.005376286,0.002497376
"3168","ATF5",0.005375315,-0.001138895
"3169","PURG",0.005375299,-0.005937357
"3170","LENEP",0.005374693,-0.00424866
"3171","STX2",0.005374506,0.004278625
"3172","SCN3B",0.005374427,-0.005597771
"3173","DTX3",0.005372468,-0.005653321
