Loading,PC1.v,PC2.v
TNFRSF18,0.002816413,0.007017499
RNASEH2C,0.00281639,-0.004142302
PKN2,0.002816158,-8.54243e-4
SMN1,0.002815366,7.89e-7
MRPL48,0.002814838,-5.00559e-4
ITIH1,0.002814788,0.002235089
DVL2,0.002814055,-0.003636435
C17orf58,0.002813274,-0.001906716
FAM205A,0.002810147,-0.005153242
RALGPS2,0.002809529,-0.004343438
ADM2,0.002808237,-0.010274597
PBRM1,0.002807375,-0.001954414
TTF1,0.002807373,-8.41838e-4
DIEXF,0.002807124,5.43355e-4
C17orf62,0.002807097,0.001365648
SLC6A1,0.002807076,0.002511944
COLQ,0.002807063,-0.004700599
ABTB2,0.002806828,-0.005842536
NPIPB15,0.002805513,-0.003703157
SECISBP2,0.002805265,-0.001146001
BUD13,0.002804595,0.001894228
FAM185A,0.002803023,-0.003368292
USP24,0.002802927,-4.72181e-4
RBM48,0.002802438,-4.38856e-4
FBL,0.002802157,-4.47794e-4
CHD1L,0.002801047,0.001387252
BHLHA15,0.002801043,-0.013725881
MB21D2,0.002800804,0.007394337
RAD17,0.002799952,-0.001007621
PDE11A,0.002799886,-0.031580817
C6orf223,0.002799805,0.037281062
DIDO1,0.002799748,-0.002534987
RAVER1,0.002799573,-1.33254e-4
ERCC2,0.002798421,-0.002198315
MTIF2,0.002797995,-8.84119e-4
ALKBH2,0.002797874,-0.002464922
PRR27,0.00279754,-0.003350273
C19orf73,0.002796599,-0.004892796
DEFB103A,0.002796396,5.05136e-4
TMEM182,0.002796176,-7.03873e-4
CUL4B,0.002795784,-0.001600163
GNAT3,0.002793491,-8.3186e-4
KCNC3,0.002793127,0.004042045
SLC25A45,0.002792441,4.64855e-4
KNG1,0.00279052,3.46e-5
NFATC4,0.002789461,-0.001927618
UBXN2A,0.002789077,6.68576e-4
FAM159A,0.002786225,0.008151777
RBM46,0.002785664,-0.002520724
CCZ1,0.002784958,0.002654887
ERI3,0.002784527,-0.00176682
ZNF704,0.002784252,-0.007842365
ZNF276,0.002783546,-0.001269882
PRSS55,0.002782734,-0.002634378
CES4A,0.002781239,4.92417e-4
NME2,0.002780456,6.92854e-4
PGK2,0.002779995,-0.001943121
IFITM5,0.002778957,7.93713e-4
ZNF610,0.002778732,-0.006976695
ZNF135,0.002775643,-0.009294771
PPIL1,0.002775583,7.71104e-4
EPC2,0.002774892,-8.40737e-4
SERPINB5,0.002773499,-0.017535433
ZMYM4,0.002772448,-0.001839422
C14orf2,0.002771943,-5.14395e-4
INTS1,0.002769201,-8.79914e-4
CSNK1G1,0.002767782,7.36479e-4
SERPINA12,0.002766572,-0.003170421
TPI1,0.00276594,0.002806844
ZBTB20,0.002765382,-0.012146958
PPP1CC,0.002764788,2.94309e-4
ZNF229,0.002764427,-0.009795629
CALR3,0.002762626,3.20687e-4
BBIP1,0.002760732,-0.002172872
AP1AR,0.002759163,-2.7507e-4
SPAG8,0.002757182,-0.001046772
LRIF1,0.002757026,-0.00107811
SNW1,0.002755816,8.7638e-4
APLN,0.002755164,0.009288835
ARL6,0.002752415,0.001255136
VHLL,0.002752278,-0.002199317
ZNF263,0.002751287,-0.001853751
ZNF136,0.002750988,-0.002075558
AAAS,0.002750379,-0.001412582
WDR83,0.002750129,-0.003009729
C19orf60,0.002746538,-8.84979e-4
NIPA1,0.002745502,-8.41769e-4
GLTSCR1,0.002743636,-0.002120844
IFNK,0.002743271,-0.002568722
TRIM62,0.0027432,-0.004620164
SGPL1,0.002741021,-0.002306384
FSCB,0.002740454,-8.54769e-4
TMEM17,0.002739424,1.77647e-4
HSPH1,0.002738951,-0.001126276
ADAD1,0.002738724,-4.65e-8
PSPN,0.002738507,-0.003391573
SLC26A1,0.00273741,-0.003378761
FETUB,0.002736879,3.13976e-4
METTL2B,0.002736402,-2.90975e-4
RLIM,0.002736382,-0.001845413
COX19,0.002735922,-5.79e-5
TEDDM1,0.002735348,-0.006877772
TMEM177,0.002735078,-0.002515789
NIPSNAP1,0.002734994,-0.00101141
TGDS,0.002734787,6.72246e-4
NRBP2,0.002733549,-0.003528559
OMP,0.002732974,-0.004023835
PDDC1,0.00273224,-0.004642862
HNRNPA1L2,0.002732151,-0.002605919
SH3BP4,0.002732028,-0.0055938
SIAH1,0.002729922,-6.51687e-4
SERPINE3,0.002729135,-0.001744848
MRPL3,0.002729128,-4.67508e-4
LYPD5,0.002728068,0.005585328
CYP2R1,0.002726464,-0.001012358
SERAC1,0.002723135,-0.002855847
HN1L,0.002722105,-0.003531988
OR2AG2,0.002721988,-5.14989e-4
SPEN,0.002721798,-0.001845927
SFT2D3,0.002720281,2.14e-5
NHLH2,0.002718622,-7.3797e-4
SRSF4,0.002718453,9.3e-5
PPP1R1C,0.002718447,0.011220059
FAM50A,0.002716859,6.43e-5
TFAM,0.002716778,-8.96798e-4
STK11,0.002716391,-0.002054034
PPIA,0.002714861,0.002871754
CSNK2A1,0.002713496,-8.59056e-4
BRD3,0.002712126,-0.002968434
ZC2HC1C,0.002711772,0.002203338
ZNF845,0.002711707,-0.001106601
EIF5A2,0.002709898,-2.2337e-4
TCHH,0.002709176,0.006985492
SRPK2,0.002708202,-0.001746008
SDHAF1,0.002708001,-0.001092167
HSBP1,0.002706741,9.19071e-4
IL18BP,0.002704988,0.006443156
ATF7IP,0.002704598,-7.50553e-4
NDUFB1,0.002702352,-4.03271e-4
C6orf15,0.0027023390000000002,0.003016395
BYSL,0.002702188,0.001003798
CHKB,0.002702105,-4.83455e-4
C20orf24,0.002701958,0.003937143
COPS3,0.002700432,1.53738e-4
CNPY4,0.002700113,4.96e-5
RTP1,0.002699618,-0.005750413
MYBPC3,0.002699393,0.008888749
TOE1,0.002698003,-6.76332e-4
GTSF1L,0.0026973,0.002987101
TRIM11,0.002697204,-5.80369e-4
MAP2K6,0.002697184,-0.003762891
NPSR1,0.002697137,0.001901414
NXT1,0.002695692,0.002171196
OR8B12,0.00269513,-0.001318551
UTP23,0.002694793,3.42694e-4
GTF2E1,0.002694088,0.001901859
FMNL3,0.002694001,0.007898556
ANGEL2,0.00269368,-0.001540026
NAA30,0.002693396,-0.00234335
POLE3,0.002690173,0.001422734
COPG2,0.002690066,-2.53e-5
USP14,0.002688352,-0.00168245
CADM4,0.002687523,-0.008415728
LRIG2,0.00268675,-0.003216234
NEMF,0.002686005,-0.00162838
RNF224,0.002684883,-0.005362966
MRPS6,0.002684721,0.002498416
MTG2,0.002684453,-0.002103892
SHTN1,0.002684231,0.001198699
UNC119,0.002684139,-0.002833049
ZBTB48,0.002682493,-0.002532653
MAPK15,0.00268133,0.012127646
HAT1,0.002680603,1.35077e-4
ENPEP,0.002680135,0.008261136
GRIA1,0.002675674,0.021599448
OR13D1,0.002675328,-0.001739452
OR52L1,0.002674486,-0.001225915
DOLPP1,0.002674308,-0.00249918
ASTN2,0.002673691,-0.023778682
EIF2B1,0.002672852,-3.96468e-4
METTL18,0.002672666,7.16412e-4
G6PC2,0.002671984,7.48e-5
BOD1L2,0.002671605,-0.001538628
DCAF7,0.002670391,3.15443e-4
ELOVL7,0.002670136,-0.010115933
HSD17B7,0.002669655,0.001350201
MRPL15,0.002669345,0.002497998
GNA13,0.002668595,0.002647321
ZNF771,0.002668379,-0.007304749
OR13H1,0.002668359,-0.001032718
GMDS,0.00266619,-0.003655964
CHST4,0.002665531,0.005542096
FATE1,0.002665281,0.008687528
RCOR1,0.002664931,0.002449499
CLCN4,0.002664677,0.005234089
FOXN2,0.002664462,0.00336569
PDCD2,0.002663816,-5.38314e-4
TNFSF18,0.002663187,0.009026983
ENTHD1,0.002663026,0.008082252
OR2AK2,0.002663018,-0.002597842
ATP6V0A2,0.002662161,1.7e-6
WNT8A,0.00266099,-0.001862379
STIP1,0.002660554,-1.52409e-4
DICER1,0.00265941,-0.002041556
KDM5C,0.002659048,-3.63394e-4
SEMA4D,0.002658915,8.32598e-4
SMARCB1,0.002658506,-6.95595e-4
INTU,0.002657869,-0.003725815
GZF1,0.002657316,-0.001077879
GFM2,0.00265727,-0.001743571
PFDN2,0.002657162,0.002501111
ZNF532,0.002655427,-0.007232577
NPLOC4,0.00265528,0.002048089
PLSCR5,0.002654602,-1.04028e-4
ANGEL1,0.002652942,0.001179327
SRRM1,0.002651808,-0.003007025
XRN2,0.002651675,0.001392079
MYBPHL,0.002651029,0.021982852
METTL5,0.002650567,-3.09762e-4
YY1,0.002650516,3.76407e-4
LEKR1,0.002650315,-0.002504798
LMNTD2,0.002649788,-0.00195811
SLC25A10,0.002649558,-0.005838405
MRPS22,0.002646891,7.34944e-4
ENTPD4,0.002646576,-0.001622412
ZNF12,0.002645976,-0.001586637
GPATCH11,0.002645577,0.003312484
HAVCR1,0.002644585,0.008327454
IL17RD,0.002642689,-0.014203254
CPSF2,0.002641736,-4.22865e-4
POGLUT1,0.002639975,-4.5883e-4
ASPN,0.002639808,0.012463236
BOLA2B,0.002639644,0.002326394
OPRM1,0.002639057,-8.14201e-4
PDE6D,0.002638686,0.001247332
RMND5A,0.002637367,-0.00268126
OR8G1,0.002636188,-0.00094001900000000005
CARM1,0.002636172,-0.001645817
ETV4,0.002636053,0.008038449
C19orf43,0.002636038,-9.65e-6
CHD8,0.00263567,-0.001053004
PDYN,0.002635151,0.001309301
SPAG17,0.002634484,0.016486448
CATSPER4,0.00263395,-1.75559e-4
C1orf226,0.002633279,-6.6809e-4
EML4,0.002631504,0.005565551
UCP1,0.002630205,4.76502e-4
REXO1,0.002629725,-1.63e-5
GTPBP4,0.002629022,0.00154037
BIVM,0.002628601,-0.003980185
EYA1,0.002628531,-0.014461715
FBXO22,0.002628433,-0.003136313
SLC25A51,0.002627725,5.05998e-4
TEAD1,0.002627644,1.33616e-4
TAS2R40,0.00262613,-7.27777e-4
CTC1,0.002625981,-1.65e-5
KRTAP5-8,0.002625502,-0.00148553
ZNF770,0.002625494,-0.002703168
VPS16,0.002625002,-0.001715842
TMEM61,0.002623911,-0.004961818
PGK1,0.002623631,0.003871404
C10orf53,0.002623348,5.43803e-4
CMTR1,0.002623232,-7.08143e-4
HHIPL2,0.002622642,-0.006134486
CD200,0.002622428,-0.001138937
PPP6R1,0.002620913,0.00170322
ZNF197,0.002620831,-0.003080203
ZBTB8OS,0.002620189,0.00155207
LY6G6C,0.002619819,-0.002645917
MRPS10,0.002619707,0.001564616
MORC2,0.002619154,-0.001461001
SPATA31D1,0.002618868,-0.001357044
ARID1A,0.002618556,-5.86923e-4
ZNF142,0.002618155,-0.001448984
SPIN1,0.002616987,-0.002579675
FGF4,0.002612446,-0.001524929
HMGB4,0.002612237,-0.001374864
NAA35,0.002612089,-0.003387601
WDR64,0.002611708,0.002540473
SLC4A7,0.002611277,-0.00316226
DNAI2,0.002611237,0.019557669
HAPLN4,0.00261059,-0.005804253
B4GALT4,0.002609495,-0.001091372
OPALIN,0.002608617,-0.002234102
ZNF585B,0.002608474,-0.003757047
WDR18,0.002608186,-0.00110992
MEIG1,0.0026079470000000002,0.004537232
SPATA7,0.002607843,-0.00184655
RPS6KB1,0.002607404,-0.001020327
C11orf49,0.002607105,9.11893e-4
TPO,0.002606155,-0.008504383
SCGB2A2,0.00260568,-0.001787401
NUDT5,0.002605448,0.0046177
TAS2R39,0.002602988,-0.002120165
MYO1A,0.002602256,0.008156114
HAND1,0.002602149,0.006743997
C15orf61,0.002601538,-0.002622008
MYNN,0.002601004,-2.58276e-4
FAM156B,0.00260009,-2.37861e-4
ZBP1,0.00259916,0.014481244
TRIM10,0.002597887,0.003210781
ABCE1,0.00259722,0.001004737
OR10G2,0.002596841,-0.002490025
TPD52L3,0.00259535,-0.001730184
PHLPP1,0.002594293,-0.002683575
DDI1,0.002593064,-0.0032003
KBTBD6,0.002592558,-0.00539303
DAXX,0.002591062,8.98168e-4
CDK13,0.00259052,-3.86992e-4
UTS2B,0.002589935,-0.003198015
CRIPT,0.002587414,-7.17842e-4
CALHM3,0.002587135,0.002134126
ERCC3,0.002586764,1.78637e-4
HELZ,0.00258502,-0.001524795
STXBP1,0.00258493,0.006358094
WRB,0.002584642,7.49096e-4
FAM91A1,0.002584621,3.62438e-4
GDPD3,0.00258358,0.004907445
MRTO4,0.002582609,4.43024e-4
MORN4,0.002581213,-0.005738817
AMER1,0.002581089,-0.003193935
MRPL37,0.002580211,-1.32537e-4
PGLYRP4,0.002579976,0.007623203
IQCG,0.0025791,0.003817308
ZNF599,0.002577206,-0.003697302
PCF11,0.002575674,-0.002751021
WIZ,0.002574802,-0.003224509
ETNK1,0.002574619,8.01616e-4
LRP11,0.00257445,-0.002621881
ASTE1,0.002573974,1.1525e-4
INTS3,0.002573223,-3.36411e-4
CLDND1,0.002572251,7.54159e-4
TBX10,0.00257191,-0.009415995
SMAD2,0.002569019,9.13655e-4
OR1C1,0.002568873,-0.003650607
DYRK1B,0.002567896,-3.99059e-4
IPO5,0.002567663,-7.20749e-4
LONP1,0.002567042,-0.00104087
KDM4B,0.002565391,-0.006840837
ERCC6,0.002563603,-0.002251029
CHRND,0.00256305,-0.004753743
ANKRD12,0.002562532,-0.001501453
FAM118A,0.002562269,-0.007337545
ZSCAN31,0.002562262,0.002000841
ADA,0.002561803,0.006656029
ANP32B,0.002561017,0.002650924
BRAF,0.002560123,-0.002207641
WTAP,0.002558114,-0.001082298
OR2D2,0.002556913,-0.001191345
MCTS1,0.002556326,0.001602145
SLC35G5,0.002555978,-0.001585351
TUBA3C,0.002552244,-0.002445952
ATRX,0.00255191,-0.003184308
DNAJC11,0.002551653,-3.52e-5
COX17,0.002551384,-0.001224091
DOPEY2,0.002549615,-0.007776872
AGAP2,0.002548664,0.009265272
MMD,0.002548146,0.006810679
LRP3,0.002547973,-0.00794466
KLK15,0.002547942,-0.026105913
TOR2A,0.002547853,8.64383e-4
GUF1,0.002546706,-0.001820556
COL19A1,0.002545475,-0.003627284
FRYL,0.002544562,-7.58511e-4
PRR23D1,0.002543573,-0.003757863
DOCK10,0.002541714,0.009060695
CREB1,0.002541188,-8.73e-6
KCTD17,0.002540993,0.002145077
MRPS5,0.002540948,9.36366e-4
SZT2,0.002540232,-0.001998067
GOLGA8J,0.002539583,-0.002528864
PRRC2B,0.002539181,-0.002494615
UCP2,0.002538794,0.011165392
ABCA2,0.002538486,-0.005544618
MED13,0.002538364,3.34521e-4
UBE2I,0.002537917,2.88359e-4
SP7,0.002537841,-0.001945691
SF3A3,0.002537579,6.76579e-4
ABHD10,0.002537386,-0.004559802
OR2H1,0.002536839,-0.001690128
NT5C,0.002536354,-6.65043e-4
TNP2,0.002536142,-0.00180012
NSMCE2,0.002533708,0.001464744
SLC25A39,0.002533263,-0.001436116
CHD1,0.002532078,6.31607e-4
ZMYM6,0.00253193,-4.42129e-4
PMS2,0.002530211,-0.002165268
CLASP1,0.002529957,-0.001927855
SEZ6L2,0.002528318,-0.004787203
GGNBP2,0.002528118,8.20125e-4
OR9A4,0.002528097,-9.9735e-4
TAS2R9,0.00252766,-0.001107177
XYLT1,0.002526269,-0.0029466
ARID4B,0.002525302,-0.001382888
OR2L3,0.002524231,-0.003387514
MGAT4A,0.002523873,0.003232072
ALKBH1,0.002522731,-5.15965e-4
DPY19L4,0.002521554,-0.001794094
INO80C,0.002521494,0.002866406
POLD2,0.002521278,-0.002292993
GPR32,0.002521191,-0.001604292
TTC9C,0.002520958,8.08119e-4
DPY19L3,0.002520592,-0.005295977
EIF4G3,0.00251993,-0.002344829
AKR1D1,0.002519704,-0.002329645
FAM151A,0.002519635,0.001290255
UTY,0.002519054,-0.030770645
METTL8,0.002518706,-0.003876985
FRG2C,0.002518585,4.55e-5
OR51S1,0.002518363,-0.00291361
KLHL7,0.002517605,-8.37653e-4
GPRIN3,0.002517313,0.013483253
PSMA3,0.002516666,0.002734045
NKIRAS2,0.002516492,3.0835e-4
FOXA1,0.002516336,-0.011811625
TFAP2E,0.002516049,0.002742843
DDX20,0.002515655,5.74819e-4
KIAA1024L,0.002515419,-0.001644756
C11orf57,0.0025117,2.57369e-4
MED28,0.002511131,-0.001049298
DOHH,0.002510995,-3.21563e-4
MXD1,0.002510044,0.004034841
SPATA32,0.002509772,2.71114e-4
GALNT16,0.002509505,-0.010954244
TRIM44,0.002508559,4.86101e-4
ZNF28,0.002507559,-0.001319806
ERCC8,0.002507184,4.57045e-4
C2orf49,0.002506148,-0.00121385
COX7A2,0.002505584,3.54764e-4
EWSR1,0.00250556,-0.001116368
MCMBP,0.002505222,0.002124303
GTPBP10,0.002504997,-0.001528713
CCDC85C,0.002503279,-0.006596787
SAMD4B,0.002502814,-6.68943e-4
POLR1B,0.002502659,4.29971e-4
UBA5,0.002501864,-0.002976385
ASCC3,0.002500808,-0.00136433
ZNF646,0.002500333,-2.3702e-4
KTI12,0.002500214,0.002778283
MYH15,0.002500041,-0.001269492
GOLGA6C,0.002499209,-8.64219e-4
PIH1D2,0.002498661,0.003851575
FER1L6,0.002498509,0.007794505
ABCC10,0.002497627,-4.61489e-4
ATP7B,0.002497089,-0.00522962
TRIM25,0.002496181,0.00254088
OR2AE1,0.002495269,-0.001554556
PRH1,0.002495199,-0.003207355
DEFB103B,0.002494972,-3.64e-5
IL22RA2,0.002494341,0.009029746
MCPH1,0.002493854,-0.001459934
PTGES3,0.002493678,0.001073949
POLR2J3,0.002492513,-0.003163342
ZNF2,0.002491535,-8.72721e-4
RRAGB,0.002491455,-0.004365275
KRTAP3-2,0.002491326,-2.08177e-4
BRCC3,0.002490922,-3.05385e-4
CLCN6,0.002490306,-6.34609e-4
PAGE5,0.002490076,0.002493132
TRIM49,0.002489273,-9.63e-5
USP9X,0.002488232,-9.08718e-4
KLHDC10,0.002487164,-5.41023e-4
FUZ,0.002486499,-8.6807e-4
TP53BP2,0.002484586,0.004675893
L3HYPDH,0.002484473,3.89231e-4
PRRC2A,0.00248367,-0.003234325
RGS11,0.002483578,-0.011286759
MAK16,0.002482827,6.12978e-4
EIF1AY,0.002482605,-0.027099904
SRSF9,0.002482252,-6.1136e-4
ZSWIM3,0.002480619,8.67526e-4
ASIC1,0.002479877,-0.011596381
ZNF398,0.002478823,-0.002395862
APOA4,0.002478167,-1.46384e-4
CACNA2D3,0.002477092,-0.0047501
ARG2,0.002475702,-0.023452647
RAPGEF5,0.002474985,0.010514738
WISP3,0.002474977,-0.0058342
EPRS,0.002474842,0.001313802
DRD3,0.002471518,-3.76e-5
DAGLA,0.002471112,-0.001481555
C12orf4,0.002471079,2.64508e-4
ANKHD1,0.002470975,-0.001893207
B4GALT5,0.002470896,0.003835709
GBP5,0.002469436,0.018237394
C9,0.002469204,2.59614e-4
ZNF624,0.002469024,0.00191428
TMEM68,0.002468187,-6.83968e-4
MAP4K3,0.002466583,-8.50531e-4
MIER3,0.002466404,-0.002525534
C1orf50,0.002466217,-7.34552e-4
TRIM43,0.002466041,-9.25659e-4
FCHSD1,0.002465993,-9.79202e-4
ZAP70,0.002465876,0.010976816
RBM34,0.002465435,0.002312204
PSMC1,0.002465313,5.77354e-4
NELFE,0.002462761,0.0013784
MAP6,0.002462732,-0.007237235
HGS,0.00246042,-4.99513e-4
GPALPP1,0.002460058,-0.00188135
RABL6,0.002459672,-0.002824115
EDC4,0.002457575,-0.001289
VAPB,0.002457138,-0.001501068
MAP3K4,0.002456447,-0.003461848
SPSB3,0.002456194,-0.002366078
POGK,0.002455981,0.004513658
GNB4,0.002455254,0.009507867
CCSER1,0.002453035,-0.007354719
LBP,0.002452072,0.004308645
ACAD9,0.00245188,-0.00157047
RAB3GAP2,0.002451666,-1.11436e-4
KCTD3,0.002451484,-0.006742632
KCNK7,0.002451457,3.47246e-4
LZIC,0.002449172,-0.001327949
CCDC83,0.00244908,-0.007864308
NUP210L,0.002447867,0.011500785
KRTAP2-3,0.002447705,0.001920279
PARS2,0.002447425,-0.00162766
ARMC6,0.002446907,-0.002183499
PIK3C3,0.002446663,-0.001611825
CARF,0.002445751,-0.003951407
HTRA4,0.00244406,0.017098623
ZFAND1,0.002443579,-3.58206e-4
FBXO9,0.002443578,-0.001045111
OR4F3,0.002442951,-0.002079904
PSMD2,0.002442819,0.001486878
OR51F2,0.002442622,-0.003666154
FZD8,0.002442326,0.004658946
KCNJ13,0.002442211,-0.013865508
RGS12,0.002441877,-0.00313839
DDX49,0.002441504,-0.00264425
LRCH3,0.002440764,-0.003197663
PLXNA4,0.002440412,-9.56877e-4
C7orf62,0.002440034,-6.28248e-4
GRM1,0.002438235,0.001428182
LSM11,0.002436806,-0.006805754
IFT27,0.002436341,-0.00258209
TRAPPC5,0.002435619,-0.005635526
ZNF285,0.002432786,-0.01083999
SF3B3,0.002432615,2.0003e-4
FAM53A,0.002432605,-0.001363705
ZFP91,0.002432323,1.8587e-4
WDR73,0.002431913,-0.001959085
KSR1,0.002431831,0.005071701
SLITRK6,0.002430997,-0.006076578
TFDP3,0.00242963,9.95e-5
ZNF418,0.002429552,-0.008865521
PPP1R3F,0.002429363,-0.003823259
SAYSD1,0.002428213,-0.001522237
ACSM6,0.00242622,-0.002695115
TMEM132B,0.002424901,-0.011883088
TCHHL1,0.002424063,-0.00123117
LZTS3,0.002422966,0.001761498
NSD1,0.002422743,-0.002422895
ALG9,0.002420967,-0.001358574
CAPRIN1,0.002420809,1.2278e-4
YWHAZ,0.002420806,0.002064552
KMT2D,0.00242055,-4.86359e-4
CEMIP,0.002419298,0.009206771
CNOT2,0.002419228,-3.43359e-4
LIPC,0.002418355,0.003990533
MAP3K13,0.002417377,0.001670106
PLXNB3,0.002417096,-0.013506948
NPEPPS,0.002415988,-4.91367e-4
ZADH2,0.002414286,-0.00175145
MSANTD4,0.002414211,9.1499e-4
RBM5,0.00241376,-0.003038168
C17orf67,0.002412032,-0.00232779
VSIG10,0.00241169,0.001489876
OR52R1,0.002411101,-0.003221879
SMCO1,0.002410912,-0.0050094
POLG,0.002410899,9.41826e-4
KRTAP10-3,0.002410061,-2.563e-4
SPATA31A1,0.00240916,-0.001492842
SLC6A18,0.002408952,0.001153841
IFNB1,0.002408512,7.00259e-4
PAK2,0.00240814,0.001238462
MRRF,0.002407605,-3.38404e-4
NAPG,0.002407515,-0.001634608
NOC3L,0.002407013,-1.97401e-4
SSX2,0.002406328,0.001021256
CSNK1G3,0.002406162,5.12857e-4
OR51Q1,0.002405501,-0.001602691
PPP1R8,0.002405294,3.23947e-4
NPBWR2,0.002404554,-0.0010859
GATA4,0.002402855,-0.00213624
RPUSD1,0.002402358,-7.97e-5
MORF4L2,0.00240116,-0.001917862
ZBTB10,0.002401145,-0.00726063
FNTA,0.002400223,-9.54173e-4
PAPOLG,0.002399957,-9.28e-5
CLLU1,0.00239936,-6.38492e-4
HNRNPA1,0.00239876,2.17505e-4
SCAF8,0.002397601,-0.001690885
TATDN1,0.002397211,-2.97089e-4
CHAC1,0.002395876,-0.001045239
SCGB2A1,0.002395483,-0.010127086
NAP1L1,0.002393885,2.8662e-4
SH2B1,0.002393211,-0.004437412
PINX1,0.002392729,0.001060176
DDX23,0.002392296,2.25114e-4
ELMOD2,0.002390712,-0.001872935
ABCB10,0.002389876,7.60171e-4
GGA3,0.002386765,0.001459498
GARS,0.002386286,0.002500003
GAN,0.002385454,-0.004782618
GABRA6,0.002385339,-0.001368889
GLS,0.002384895,0.00787473
SLC38A6,0.002384656,0.004285143
DPM1,0.002383686,8.53002e-4
POU3F4,0.002383361,2.67243e-4
CCR8,0.002383152,0.011470036
ME2,0.002382405,-1.45849e-4
MPP2,0.00238189,-0.014340312
NSUN3,0.002381014,-9.36e-5
OR2L5,0.002379161,-0.002260899
VARS,0.002376949,0.00243463
PPM1G,0.002374834,0.001985968
PIWIL3,0.002374483,0.002205331
FABP1,0.002374042,-0.001987113
SGTB,0.002371571,3.65458e-4
GLE1,0.002370952,7.68198e-4
ZCCHC3,0.002370109,5.52166e-4
PTRH2,0.002369992,-0.00119473
ZBTB8A,0.002369903,-7.67705e-4
ZNF34,0.002369046,-0.001563704
TSGA13,0.002368871,-0.001918811
MCM3AP,0.002368639,-5.31731e-4
EIF2AK2,0.002368476,-7.95677e-4
OR1N2,0.002368455,-0.001592855
HUS1,0.002367598,-0.001555868
SENP2,0.002367335,3.7733e-4
CCDC70,0.002367081,-8.90935e-4
NME7,0.002366879,0.001017902
SLFNL1,0.00236516,0.007978461
KRTAP5-9,0.002364056,-0.001770278
AP5Z1,0.00236395,-4.11259e-4
METTL10,0.002362023,-0.002524374
PREP,0.002361104,0.001199971
TBC1D22B,0.002360729,4.98337e-4
ASAP1,0.0023605,0.003525434
OR10A5,0.002360324,-0.001899873
CRLF1,0.002360052,0.01200098
C19orf44,0.002359679,-0.00442324
IFT52,0.002359572,5.36848e-4
PPP2R5D,0.002359349,-0.001906123
EFCAB11,0.00235784,-0.005439222
CLDN22,0.002356483,-0.001474836
GYPA,0.00235583,-0.001394298
HYPM,0.002355388,-3.04054e-4
THEGL,0.002354982,-3.92269e-4
ZNF41,0.002353206,-0.001295007
DLGAP1,0.002352933,-0.009726037
H2AFB2,0.002352927,2.73213e-4
OR11H12,0.002352723,-9.88354e-4
ZNF778,0.002351857,-0.003325635
GABRG3,0.002351701,-0.033539476
GFER,0.002350948,-0.001245887
CNTD1,0.002350105,-0.003596368
HAMP,0.002348871,0.002263675
CFAP57,0.002348868,0.009682126
SIRT5,0.002348353,-0.001414728
TMEM121,0.002348094,-0.005205975
FRMD8,0.002347521,0.001956741
RBMXL3,0.002346993,-0.002512767
UBE2M,0.002346976,-7.22414e-4
RBM19,0.002346316,-0.001495084
LLGL1,0.002345984,-0.0014508120000000001
BATF3,0.002344152,0.012077567
NPPC,0.002343262,-0.021715794
USP36,0.002341286,-3.0559e-4
PER3,0.002341179,-0.003281282
RASL10A,0.00234063,-0.003887397
FAM220A,0.002340275,-4.13236e-4
ANKS6,0.002338583,0.005589695
HNRNPLL,0.002338284,9.91e-5
SLC24A5,0.00233767,0.003489963
GPR45,0.002337274,-0.005214796
CHD4,0.002337249,0.001265775
HTRA2,0.002336341,0.001213207
KIAA1429,0.002336168,6.81e-5
TIAM2,0.002336165,-0.006917649
ZXDB,0.002335768,-0.001661202
THOC6,0.002335163,5.92721e-4
PPM1L,0.002333405,-0.005438288
RNF133,0.002333172,0.002365573
L3MBTL4,0.002332385,0.004887004
SH3GLB2,0.002332161,-0.005331097
PGBD2,0.00233176,-0.002201311
RNF151,0.002331758,2.92218e-4
PRR20A,0.002331704,-0.001264686
PRR20B,0.002331704,-0.001264686
PRR20D,0.002331704,-0.001264686
PRR20E,0.002331704,-0.001264686
SLC22A1,0.002331411,-0.006121542
ERCC6L2,0.002330702,-0.004374912
FAM200A,0.002330263,-0.001897026
NUP37,0.00232933,0.001230792
COQ6,0.002327861,-0.002911523
SEC61G,0.00232763,4.0846e-4
ZNF621,0.002327309,-0.002143296
SSBP1,0.002327287,0.001275064
PLA2G4D,0.002327008,-0.013289296
PRR23D2,0.002326739,-0.003771472
SMARCC2,0.002325492,-0.001532782
MAD2L1BP,0.002324797,0.001661408
FAM231A,0.002324677,-0.001137228
ZSCAN5B,0.002324405,-5.09482e-4
OR2K2,0.002323315,1.10133e-4
CDK12,0.002322585,-5.93204e-4
SCUBE3,0.002321928,-0.005393314
RPF1,0.002321022,3.45397e-4
RPUSD4,0.002319954,-2.44797e-4
CLDN3,0.002319911,-0.008604557
CDC16,0.002319077,-9.08719e-4
UIMC1,0.002318976,-0.001137194
IFNL4,0.002318904,-3.31698e-4
IRF4,0.002318654,0.017889412
SGTA,0.002316383,-0.002000192
SPATA8,0.002316303,5.19651e-4
CCDC182,0.002316212,-6.27265e-4
RADIL,0.002316103,0.005904126
AGO4,0.00231523,0.001036851
TUBGCP5,0.002314798,-0.003462022
TSPYL2,0.002314726,-0.00792234
MIIP,0.00231469,0.002114693
GRM3,0.00231285,-0.00602076
